Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
01/05/2015 17:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,1700 Block of ALAMEDA ST,-122.4024486,37.76862184
01/05/2015 17:30,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,SOUTHERN,NONE,700 Block of MARKET ST,-122.4053594,37.78597748
01/05/2015 17:30,NON-CRIMINAL,LOST PROPERTY,Monday,SOUTHERN,NONE,700 Block of MARKET ST,-122.4053594,37.78597748
01/05/2015 17:20,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,NORTHERN,NONE,1900 Block of CALIFORNIA ST,-122.4264431,37.78979113
01/05/2015 17:20,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,CENTRAL,NONE,300 Block of SANSOME ST,-122.4012012,37.79377437
01/05/2015 17:20,FRAUD,"FORGERY, CREDIT CARD",Monday,CENTRAL,NONE,300 Block of SANSOME ST,-122.4012012,37.79377437
01/05/2015 17:20,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,CENTRAL,NONE,300 Block of SANSOME ST,-122.4012012,37.79377437
01/05/2015 17:20,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Monday,CENTRAL,NONE,300 Block of SANSOME ST,-122.4012012,37.79377437
01/05/2015 17:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,THE EMBARCADERONORTH ST / BROADWAY ST,-122.3973919,37.79906588
01/05/2015 17:10,ROBBERY,ATTEMPTED ROBBERY OF A BANK WITH A DEADLY WEAPON,Monday,MISSION,"ARREST, BOOKED",2500 Block of MISSION ST,-122.4188918,37.75621666
01/05/2015 17:10,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,MISSION,"ARREST, BOOKED",2500 Block of MISSION ST,-122.4188918,37.75621666
01/05/2015 17:10,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Monday,MISSION,"ARREST, BOOKED",2500 Block of MISSION ST,-122.4188918,37.75621666
01/05/2015 17:08,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641
01/05/2015 17:02,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
01/05/2015 17:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
01/05/2015 17:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,INGLESIDE,NONE,600 Block of DUNCAN ST,-122.4352631,37.74552462
01/05/2015 17:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,NORTHERN,NONE,PACIFIC AV / FILLMORE ST,-122.4347376,37.79334707
01/05/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,BAYVIEW,NONE,22ND ST / ILLINOIS ST,-122.3873163,37.75800217
01/05/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.4105247,37.80744512
01/05/2015 17:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,BAYVIEW,NONE,3200 Block of 3RD ST,-122.3874624,37.7475593
01/05/2015 17:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,NORTHERN,NONE,2700 Block of VANNESS AV,-122.4242796,37.80089066
01/05/2015 16:52,MISSING PERSON,MISSING ADULT,Monday,BAYVIEW,NONE,500 Block of VERMONT ST,-122.4043832,37.76273117
01/05/2015 16:52,MISSING PERSON,FOUND PERSON,Monday,BAYVIEW,NONE,500 Block of VERMONT ST,-122.4043832,37.76273117
01/05/2015 16:52,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Monday,BAYVIEW,NONE,500 Block of VERMONT ST,-122.4043832,37.76273117
01/05/2015 16:50,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,0 Block of HOWARD ST,-122.3920364,37.79161942
01/05/2015 16:50,ARSON,ARSON,Monday,TENDERLOIN,NONE,200 Block of ELLIS ST,-122.4103453,37.785231
01/05/2015 16:47,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,PARK,NONE,1700 Block of MCALLISTER ST,-122.4408795,37.77753219
01/05/2015 16:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,TARAVAL,NONE,1700 Block of LINCOLN WY,-122.4767634,37.76556878
01/05/2015 16:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,1700 Block of OFARRELL ST,-122.433555,37.78324003
01/05/2015 16:45,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,SOUTHERN,"ARREST, BOOKED",0 Block of SOUTHPARK AV,-122.3929987,37.78225513
01/05/2015 16:45,ASSAULT,BATTERY,Monday,SOUTHERN,"ARREST, BOOKED",0 Block of SOUTHPARK AV,-122.3929987,37.78225513
01/05/2015 16:35,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,SOUTHERN,NONE,LANGTON ST / HOWARD ST,-122.409924,37.7775531
01/05/2015 16:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,CENTRAL,NONE,1300 Block of BROADWAY ST,-122.4193747,37.79636811
01/05/2015 16:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,TENDERLOIN,NONE,MASON ST / EDDY ST,-122.4093131,37.78434785
01/05/2015 16:29,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,INGLESIDE,NONE,0 Block of OCEAN AV,-122.4359488,37.72390051
01/05/2015 16:29,ASSAULT,CHILD ABUSE (PHYSICAL),Monday,NORTHERN,"ARREST, BOOKED",CHESTNUT ST / WEBSTER ST,-122.4346053,37.80102686
01/05/2015 16:29,OTHER OFFENSES,RESISTING ARREST,Monday,NORTHERN,"ARREST, BOOKED",CHESTNUT ST / WEBSTER ST,-122.4346053,37.80102686
01/05/2015 16:29,ASSAULT,BATTERY OF A POLICE OFFICER,Monday,NORTHERN,"ARREST, BOOKED",CHESTNUT ST / WEBSTER ST,-122.4346053,37.80102686
01/05/2015 16:26,NON-CRIMINAL,TARASOFF REPORT,Monday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641
01/05/2015 16:23,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Monday,SOUTHERN,NONE,700 Block of HARRISON ST,-122.3990457,37.78131971
01/05/2015 16:20,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,MISSION,"ARREST, BOOKED",0 Block of JULIAN AV,-122.4210628,37.76738815
01/05/2015 16:15,ASSAULT,BATTERY,Monday,SOUTHERN,NONE,1000 Block of MISSION ST,-122.4097952,37.78003563
01/05/2015 16:15,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,SOUTHERN,NONE,1000 Block of MISSION ST,-122.4097952,37.78003563
01/05/2015 16:13,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,CENTRAL,NONE,1000 Block of WASHINGTON ST,-122.4103164,37.79471488
01/05/2015 16:10,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,NORTHERN,NONE,VANNESS AV / OFARRELL ST,-122.4211952,37.78475366
01/05/2015 16:00,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Monday,INGLESIDE,NONE,0 Block of BROOKDALE AV,-122.420891,37.71209207
01/05/2015 16:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,NORTHERN,NONE,2800 Block of GREENWICH ST,-122.4464741,37.79754647
01/05/2015 16:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,BAYVIEW,NONE,700 Block of RHODEISLAND ST,-122.4020713,37.76030499
01/05/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / BRYANT ST,-122.3880074,37.78710272
01/05/2015 15:58,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,INGLESIDE,NONE,300 Block of PARIS ST,-122.4337711,37.72311385
01/05/2015 15:58,ROBBERY,ATTEMPTED ROBBERY RESIDENCE WITH A GUN,Monday,INGLESIDE,NONE,300 Block of PARIS ST,-122.4337711,37.72311385
01/05/2015 15:58,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,INGLESIDE,NONE,300 Block of PARIS ST,-122.4337711,37.72311385
01/05/2015 15:55,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Monday,NORTHERN,"ARREST, BOOKED",800 Block of OFARRELL ST,-122.4187513,37.785116
01/05/2015 15:55,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Monday,NORTHERN,"ARREST, BOOKED",800 Block of OFARRELL ST,-122.4187513,37.785116
01/05/2015 15:55,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,NORTHERN,"ARREST, BOOKED",800 Block of OFARRELL ST,-122.4187513,37.785116
01/05/2015 15:46,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Monday,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.4756475,37.72852806
01/05/2015 15:46,SECONDARY CODES,GANG ACTIVITY,Monday,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.4756475,37.72852806
01/05/2015 15:46,OTHER OFFENSES,CONSPIRACY,Monday,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.4756475,37.72852806
01/05/2015 15:46,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Monday,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.4756475,37.72852806
01/05/2015 15:45,ASSAULT,BATTERY,Monday,SOUTHERN,"ARREST, BOOKED",0 Block of THE EMBARCADERONORTH ST,-122.3881699,37.78595902
01/05/2015 15:34,WARRANTS,PROBATION SEARCH,Monday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198146,37.76584272
01/05/2015 15:34,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Monday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198146,37.76584272
01/05/2015 15:34,OTHER OFFENSES,PROBATION VIOLATION,Monday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198146,37.76584272
01/05/2015 15:25,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,1000 Block of CHESTNUT ST,-122.4206431,37.80275454
01/05/2015 15:25,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,CENTRAL,NONE,1000 Block of CHESTNUT ST,-122.4206431,37.80275454
01/05/2015 15:25,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,CENTRAL,NONE,1000 Block of CHESTNUT ST,-122.4206431,37.80275454
01/05/2015 15:20,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Monday,INGLESIDE,NONE,0 Block of WILDER ST,-122.4322337,37.73384287
01/05/2015 15:10,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Monday,NORTHERN,NONE,600 Block of LARCH ST,-122.4281512,37.78153255
01/05/2015 15:10,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
01/05/2015 15:10,OTHER OFFENSES,CONSPIRACY,Monday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
01/05/2015 15:08,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
01/05/2015 15:06,SECONDARY CODES,JUVENILE INVOLVED,Monday,BAYVIEW,JUVENILE BOOKED,0 Block of ROSIELEE LN,-122.3800932,37.73194024
01/05/2015 15:06,WARRANTS,WARRANT ARREST,Monday,BAYVIEW,JUVENILE BOOKED,0 Block of ROSIELEE LN,-122.3800932,37.73194024
01/05/2015 15:00,NON-CRIMINAL,LOST PROPERTY,Monday,CENTRAL,NONE,POWELL ST / GEARY ST,-122.408231,37.78735949
01/05/2015 14:50,FRAUD,DEFRAUDING AN INNKEEPER,Monday,CENTRAL,"ARREST, BOOKED",900 Block of CALIFORNIA ST,-122.4099994,37.79188234
01/05/2015 14:40,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,CENTRAL,NONE,STOCKTON ST / SACRAMENTO ST,-122.4077298,37.7931773
01/05/2015 14:30,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,TARAVAL,NONE,0 Block of RANDOLPH ST,-122.4630515,37.71435914
01/05/2015 14:30,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,SOUTHERN,NONE,100 Block of 5TH ST,-122.4057403,37.78206583
01/05/2015 14:30,DISORDERLY CONDUCT,DISTURBING THE PEACE,Monday,BAYVIEW,NONE,0 Block of WESTPOINT RD,-122.380291,37.7354367
01/05/2015 14:28,DRUG/NARCOTIC,POSSESSION OF COCAINE,Monday,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417904,37.78516709
01/05/2015 14:28,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417904,37.78516709
01/05/2015 14:15,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.4134013,37.78090608
01/05/2015 14:05,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333
01/05/2015 14:04,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Monday,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.4156697,37.78211985
01/05/2015 14:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,INGLESIDE,NONE,100 Block of PARIS ST,-122.4315792,37.7262214
01/05/2015 14:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,NORTHERN,NONE,0 Block of VANNESS AV,-122.4196094,37.77613484
01/05/2015 14:00,FRAUD,"FALSE PRETENSES, GRAND THEFT",Monday,NORTHERN,NONE,0 Block of VANNESS AV,-122.4196094,37.77613484
01/05/2015 14:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,BAYVIEW,NONE,100 Block of MARLIN CT,-122.372385,37.72730593
01/05/2015 13:54,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / CHESTNUT ST,-122.4263793,37.80207075
01/05/2015 13:50,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Monday,SOUTHERN,NONE,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
01/05/2015 13:50,NON-CRIMINAL,FOUND PROPERTY,Monday,SOUTHERN,NONE,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
01/05/2015 13:35,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,SOUTHERN,NONE,0 Block of 6TH ST,-122.4095043,37.78152627
01/05/2015 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,LAGUNA ST / ELLIS ST,-122.427587,37.7829847
01/05/2015 13:09,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113
01/05/2015 13:08,SEX OFFENSES FORCIBLE,"ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Monday,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.4153361,37.78543648
01/05/2015 13:08,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Monday,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.4153361,37.78543648
01/05/2015 13:04,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / LASALLE AV,-122.3905219,37.73754398
01/05/2015 13:04,DRUG/NARCOTIC,POSSESSION OF COCAINE,Monday,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / LASALLE AV,-122.3905219,37.73754398
01/05/2015 13:04,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / LASALLE AV,-122.3905219,37.73754398
01/05/2015 13:00,ASSAULT,BATTERY,Monday,RICHMOND,"ARREST, BOOKED",500 Block of 42ND AV,-122.5028062,37.77828148
01/05/2015 13:00,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,RICHMOND,"ARREST, BOOKED",500 Block of 42ND AV,-122.5028062,37.77828148
01/05/2015 13:00,VEHICLE THEFT,STOLEN TRUCK,Monday,CENTRAL,NONE,BUSH ST / LARKIN ST,-122.4186583,37.78890984
01/05/2015 13:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,SOUTHERN,NONE,300 Block of 1ST ST,-122.3936189,37.78668893
01/05/2015 13:00,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Monday,MISSION,NONE,2000 Block of MISSION ST,-122.4195204,37.76422894
01/05/2015 13:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,TARAVAL,NONE,2300 Block of 24TH AV,-122.4811832,37.74372682
01/05/2015 12:46,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,BAYVIEW,NONE,400 Block of BAY SHORE BL,-122.4068252,37.74105498
01/05/2015 12:45,NON-CRIMINAL,"AIDED CASE, DOG BITE",Monday,NORTHERN,NONE,LARKIN ST / OFARRELL ST,-122.417904,37.78516709
01/05/2015 12:45,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.4072441,37.78656476
01/05/2015 12:44,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,BAYVIEW,"ARREST, BOOKED",3RD ST / REVERE AV,-122.3915229,37.73243239
01/05/2015 12:38,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,PARK,NONE,200 Block of OLYMPIA WY,-122.455445,37.75142349
01/05/2015 12:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,CENTRAL,NONE,100 Block of SUTTER ST,-122.402712,37.7900284
01/05/2015 12:25,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Monday,NORTHERN,NONE,EDDY ST / LARKIN ST,-122.4175307,37.78331075
01/05/2015 12:25,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Monday,BAYVIEW,EXCEPTIONAL CLEARANCE,2200 Block of OAKDALE AV,-122.4023345,37.7414708
01/05/2015 12:20,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
01/05/2015 12:11,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,BAYVIEW,"ARREST, CITED",KISKA RD / REARDON RD,-122.3772052,37.73001611
01/05/2015 12:11,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,NORTHERN,"ARREST, BOOKED",FILLMORE ST / ELLIS ST,-122.4325154,37.78234964
01/05/2015 12:08,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994
01/05/2015 12:01,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Monday,TARAVAL,NONE,1200 Block of 19TH AV,-122.4771112,37.76449029
01/05/2015 12:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,MISSION,NONE,200 Block of CHURCH ST,-122.4289516,37.76679996
01/05/2015 12:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,CENTRAL,NONE,2200 Block of HYDE ST,-122.4195898,37.80152878
01/05/2015 12:00,NON-CRIMINAL,FOUND PROPERTY,Monday,CENTRAL,NONE,2200 Block of HYDE ST,-122.4195898,37.80152878
01/05/2015 12:00,NON-CRIMINAL,LOST PROPERTY,Monday,MISSION,NONE,CESAR CHAVEZ ST / MISSION ST,-122.4182219,37.74816641
01/05/2015 12:00,NON-CRIMINAL,LOST PROPERTY,Monday,SOUTHERN,NONE,300 Block of 3RD ST,-122.3984724,37.78334209
01/05/2015 12:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
01/05/2015 12:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,BAYVIEW,NONE,400 Block of MANSELL ST,-122.4060798,37.72041062
01/05/2015 12:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,RICHMOND,NONE,2800 Block of JACKSON ST,-122.4419958,37.79146817
01/05/2015 11:57,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Monday,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.4351501,37.76175972
01/05/2015 11:55,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,TARAVAL,"ARREST, BOOKED",1200 Block of 33RD AV,-122.4922604,37.76381902
01/05/2015 11:51,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,SOUTHERN,NONE,100 Block of BERRY ST,-122.3922109,37.77661445
01/05/2015 11:50,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,MISSION,"ARREST, BOOKED",1000 Block of SHOTWELL ST,-122.4151608,37.75161866
01/05/2015 11:50,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,MISSION,"ARREST, BOOKED",1000 Block of SHOTWELL ST,-122.4151608,37.75161866
01/05/2015 11:50,NON-CRIMINAL,FOUND PROPERTY,Monday,MISSION,"ARREST, BOOKED",1000 Block of SHOTWELL ST,-122.4151608,37.75161866
01/05/2015 11:49,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,INGLESIDE,NONE,0 Block of LAMARTINE ST,-122.4332707,37.73092675
01/05/2015 11:37,NON-CRIMINAL,LOST PROPERTY,Monday,BAYVIEW,NONE,FELTON ST / UNIVERSITY ST,-122.4144607,37.72745803
01/05/2015 11:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,BAY ST / LEAVENWORTH ST,-122.418534,37.80499774
01/05/2015 11:20,TRESPASS,TRESPASSING,Monday,SOUTHERN,NONE,0 Block of 6TH ST,-122.4089132,37.78121165
01/05/2015 11:20,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Monday,SOUTHERN,NONE,0 Block of 6TH ST,-122.4089132,37.78121165
01/05/2015 11:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,1300 Block of FRANKLIN ST,-122.4233294,37.78662663
01/05/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,PARK,NONE,FULTON ST / PIERCE ST,-122.4348659,37.77728097
01/05/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,TARAVAL,NONE,LINCOLN WY / 30TH AV,-122.4890429,37.76492725
01/05/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,GOLDEN GATE AV / POLK ST,-122.4188096,37.78123526
01/05/2015 11:00,NON-CRIMINAL,LOST PROPERTY,Monday,CENTRAL,NONE,GRANT AV / WASHINGTON ST,-122.4064788,37.79514509
01/05/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189
01/05/2015 11:00,NON-CRIMINAL,LOST PROPERTY,Monday,INGLESIDE,NONE,0 Block of COTTER ST,-122.4339982,37.727637
01/05/2015 10:41,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,BAYVIEW,NONE,1200 Block of NEWHALL ST,-122.3914291,37.73662353
01/05/2015 10:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,11TH ST / FOLSOM ST,-122.4140273,37.77186362
01/05/2015 10:30,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,TARAVAL,NONE,1600 Block of 19TH AV,-122.4764699,37.75702873
01/05/2015 10:30,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,TARAVAL,NONE,400 Block of HEAD ST,-122.46448,37.71522722
01/05/2015 10:30,MISSING PERSON,FOUND PERSON,Monday,TARAVAL,NONE,1600 Block of 19TH AV,-122.4764699,37.75702873
01/05/2015 10:30,MISSING PERSON,MISSING ADULT,Monday,TARAVAL,NONE,1600 Block of 19TH AV,-122.4764699,37.75702873
01/05/2015 10:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,SCOTT ST / JEFFERSON ST,-122.4421276,37.80484779
01/05/2015 10:30,NON-CRIMINAL,FOUND PROPERTY,Monday,NORTHERN,NONE,SCOTT ST / JEFFERSON ST,-122.4421276,37.80484779
01/05/2015 10:30,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,TARAVAL,NONE,1200 Block of 14TH AV,-122.4718016,37.76472366
01/05/2015 10:30,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,TARAVAL,NONE,1200 Block of 14TH AV,-122.4718016,37.76472366
01/05/2015 10:26,OTHER OFFENSES,RESISTING ARREST,Monday,MISSION,"ARREST, BOOKED",2100 Block of MARKET ST,-122.429789,37.76665215
01/05/2015 10:26,WARRANTS,WARRANT ARREST,Monday,MISSION,"ARREST, BOOKED",2100 Block of MARKET ST,-122.429789,37.76665215
01/05/2015 10:25,ASSAULT,BATTERY,Monday,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413048,37.78191196
01/05/2015 10:16,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Monday,CENTRAL,"ARREST, BOOKED",1000 Block of CALIFORNIA ST,-122.4112756,37.7918324
01/05/2015 10:16,ASSAULT,BATTERY OF A POLICE OFFICER,Monday,CENTRAL,"ARREST, BOOKED",1000 Block of CALIFORNIA ST,-122.4112756,37.7918324
01/05/2015 10:16,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Monday,CENTRAL,"ARREST, BOOKED",1000 Block of CALIFORNIA ST,-122.4112756,37.7918324
01/05/2015 10:16,WARRANTS,WARRANT ARREST,Monday,CENTRAL,"ARREST, BOOKED",1000 Block of CALIFORNIA ST,-122.4112756,37.7918324
01/05/2015 10:15,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,TARAVAL,NONE,2300 Block of 24TH AV,-122.4811832,37.74372682
01/05/2015 10:00,NON-CRIMINAL,COURTESY REPORT,Monday,SOUTHERN,UNFOUNDED,800 Block of BRYANT ST,-122.4034048,37.77542071
